timestamp,date,time,posture_label,posture_text,confidence,neck_angle,spine_angle,shoulder_slope,head_tilt,session_id
2026-05-17T20:45:39.206127,2026-05-17,20:45:39,0,BAD POSTURE,0.574,24.4,1.8,1.9,0.8,session_20260517_204518
2026-05-17T20:45:56.830212,2026-05-17,20:45:56,0,BAD POSTURE,0.6848,25.2,4.7,0.5,2.8,session_20260517_204518
2026-05-17T20:46:33.805306,2026-05-17,20:46:33,0,BAD POSTURE,0.6706,25.2,1.2,3.4,3.0,session_20260517_204613
2026-05-17T20:46:52.258114,2026-05-17,20:46:52,0,BAD POSTURE,0.7049,25.8,0.1,0.1,1.7,session_20260517_204613
2026-05-17T20:47:10.388971,2026-05-17,20:47:10,0,BAD POSTURE,0.6162,26.4,0.1,0.7,3.7,session_20260517_204613
2026-05-17T20:47:48.171220,2026-05-17,20:47:48,1,GOOD POSTURE,0.6806,23.9,1.2,1.1,3.8,session_20260517_204726
2026-05-17T20:48:05.954403,2026-05-17,20:48:05,1,GOOD POSTURE,0.6764,23.4,1.5,1.2,0.3,session_20260517_204726
2026-05-17T20:48:23.834499,2026-05-17,20:48:23,0,BAD POSTURE,0.6723,26.6,1.4,3.7,0.6,session_20260517_204726
2026-05-17T20:48:41.849022,2026-05-17,20:48:41,0,BAD POSTURE,0.6887,26.3,0.6,2.0,3.7,session_20260517_204726
2026-05-17T20:48:58.460580,2026-05-17,20:48:58,0,BAD POSTURE,0.8505,35.2,7.4,9.7,8.2,session_20260517_204726
2026-05-17T20:49:15.217092,2026-05-17,20:49:15,0,BAD POSTURE,0.6972,28.9,1.1,2.6,1.8,session_20260517_204726
2026-05-17T20:50:11.062403,2026-05-17,20:50:11,0,BAD POSTURE,0.8516,27.7,1.7,0.5,2.5,session_20260517_204949
2026-05-17T20:50:28.692958,2026-05-17,20:50:28,0,BAD POSTURE,0.7287,26.5,1.2,1.2,3.8,session_20260517_204949
2026-05-17T20:50:44.136462,2026-05-17,20:50:44,0,BAD POSTURE,0.8816,29.9,7.2,6.5,9.2,session_20260517_204949
2026-05-17T20:51:01.144122,2026-05-17,20:51:01,0,BAD POSTURE,0.8017,29.9,0.3,0.9,2.5,session_20260517_204949
2026-05-17T20:52:41.854761,2026-05-17,20:52:41,0,BAD POSTURE,0.7858,25.5,0.2,1.6,4.1,session_20260517_205221
2026-05-17T20:53:00.239996,2026-05-17,20:53:00,0,BAD POSTURE,0.7202,25.7,1.7,0.3,7.2,session_20260517_205221
2026-05-17T20:53:17.001448,2026-05-17,20:53:17,0,BAD POSTURE,1.0,34.0,12.0,27.7,20.8,session_20260517_205221
2026-05-17T20:53:29.527345,2026-05-17,20:53:29,0,BAD POSTURE,0.6678,26.0,3.5,3.3,2.9,session_20260517_205221
2026-05-17T20:53:47.296945,2026-05-17,20:53:47,0,BAD POSTURE,0.6976,25.8,0.0,1.4,4.2,session_20260517_205221
2026-05-17T20:54:05.887204,2026-05-17,20:54:05,1,GOOD POSTURE,0.6053,24.3,0.5,0.3,7.5,session_20260517_205221
2026-05-17T20:54:23.468865,2026-05-17,20:54:23,0,BAD POSTURE,0.6423,26.4,0.8,0.1,3.1,session_20260517_205221
2026-05-17T20:54:41.757915,2026-05-17,20:54:41,0,BAD POSTURE,0.749,25.0,0.5,2.8,3.2,session_20260517_205221
2026-05-17T20:54:59.177621,2026-05-17,20:54:59,1,GOOD POSTURE,0.6718,24.3,2.2,5.3,0.8,session_20260517_205221
2026-05-17T20:55:16.971818,2026-05-17,20:55:16,0,BAD POSTURE,0.6241,24.4,6.4,6.1,3.5,session_20260517_205221
2026-05-17T20:55:34.671509,2026-05-17,20:55:34,0,BAD POSTURE,0.6136,25.2,0.1,0.6,0.4,session_20260517_205221
2026-05-17T20:55:52.590971,2026-05-17,20:55:52,0,BAD POSTURE,0.6179,25.0,1.0,1.2,0.3,session_20260517_205221
2026-05-17T20:56:11.149092,2026-05-17,20:56:11,0,BAD POSTURE,0.6093,25.1,3.5,0.7,2.2,session_20260517_205221
2026-05-18T17:05:33.656934,2026-05-18,17:05:33,0,BAD POSTURE,0.7431,27.2,0.1,0.3,1.9,session_20260518_170512
2026-05-18T17:05:42.496635,2026-05-18,17:05:42,0,BAD POSTURE,0.7118,29.8,0.7,0.6,9.6,session_20260518_170512
2026-05-18T17:05:49.720801,2026-05-18,17:05:49,0,BAD POSTURE,0.6285,17.1,1.7,1.9,8.9,session_20260518_170512
2026-05-18T17:05:57.956019,2026-05-18,17:05:57,0,BAD POSTURE,0.5221,24.7,3.1,0.0,0.9,session_20260518_170512
2026-05-18T17:06:06.052886,2026-05-18,17:06:06,0,BAD POSTURE,0.8256,25.2,4.5,2.0,0.2,session_20260518_170512
2026-05-18T17:06:14.332457,2026-05-18,17:06:14,1,GOOD POSTURE,0.5751,23.7,0.9,1.9,2.9,session_20260518_170512
2026-05-18T17:06:22.474284,2026-05-18,17:06:22,1,GOOD POSTURE,0.5409,24.3,1.2,1.5,1.9,session_20260518_170512
2026-05-18T17:06:36.653805,2026-05-18,17:06:36,0,BAD POSTURE,0.6372,25.2,0.4,0.1,3.3,session_20260518_170512
2026-05-18T17:06:44.607513,2026-05-18,17:06:44,0,BAD POSTURE,0.6969,25.8,0.9,0.6,1.9,session_20260518_170512
2026-05-18T17:06:52.725043,2026-05-18,17:06:52,0,BAD POSTURE,0.6978,25.2,1.8,1.5,3.8,session_20260518_170512
2026-05-18T17:07:00.827867,2026-05-18,17:07:00,1,GOOD POSTURE,0.5737,24.7,1.2,0.8,3.4,session_20260518_170512
2026-05-18T17:07:08.901987,2026-05-18,17:07:08,1,GOOD POSTURE,0.6087,24.3,2.9,0.9,0.4,session_20260518_170512
2026-05-18T17:07:17.021458,2026-05-18,17:07:17,0,BAD POSTURE,0.9004,28.9,6.8,6.6,7.0,session_20260518_170512
2026-05-18T17:07:20.917397,2026-05-18,17:07:20,0,BAD POSTURE,0.7073,26.2,0.4,0.3,0.4,session_20260518_170512
2026-05-18T17:07:28.901489,2026-05-18,17:07:28,0,BAD POSTURE,0.7377,26.7,1.7,0.3,0.3,session_20260518_170512
2026-05-18T17:07:37.434441,2026-05-18,17:07:37,0,BAD POSTURE,0.7007,25.5,3.1,4.0,6.0,session_20260518_170512
2026-05-18T17:07:50.007252,2026-05-18,17:07:50,0,BAD POSTURE,0.7254,28.6,0.2,0.8,1.1,session_20260518_170512
2026-05-18T17:24:56.859779,2026-05-18,17:24:56,0,BAD POSTURE,0.7477,18.4,8.9,3.9,1.9,session_20260518_172427
2026-05-18T17:25:15.260324,2026-05-18,17:25:15,0,BAD POSTURE,0.6167,22.7,9.4,10.8,3.0,session_20260518_172427
2026-05-18T17:25:33.897155,2026-05-18,17:25:33,0,BAD POSTURE,0.7864,26.5,0.8,1.1,6.1,session_20260518_172427
2026-05-18T17:25:55.379818,2026-05-18,17:25:55,0,BAD POSTURE,0.7628,25.2,1.4,1.6,1.2,session_20260518_172427
2026-05-20T19:50:28.724268,2026-05-20,19:50:28,0,BAD POSTURE,0.5294,24.0,4.1,3.9,13.5,session_20260520_195010
2026-05-20T19:50:36.748955,2026-05-20,19:50:36,1,GOOD POSTURE,0.8359,27.9,3.4,1.0,7.0,session_20260520_195010
2026-05-20T19:50:45.459981,2026-05-20,19:50:45,1,GOOD POSTURE,0.6527,33.4,6.7,8.5,8.8,session_20260520_195010
2026-05-20T19:50:53.890945,2026-05-20,19:50:53,0,BAD POSTURE,0.6368,28.6,5.3,5.3,21.8,session_20260520_195010
2026-05-20T19:51:02.659991,2026-05-20,19:51:02,0,BAD POSTURE,0.5113,20.8,4.2,6.6,16.7,session_20260520_195010
2026-05-20T19:51:10.821079,2026-05-20,19:51:10,1,GOOD POSTURE,0.7427,24.6,3.4,1.4,0.6,session_20260520_195010
2026-05-20T19:51:19.156603,2026-05-20,19:51:19,1,GOOD POSTURE,0.7748,28.1,2.9,7.6,7.8,session_20260520_195010
2026-05-20T19:51:27.928484,2026-05-20,19:51:27,1,GOOD POSTURE,0.5381,32.0,1.4,2.8,7.2,session_20260520_195010
2026-05-20T19:51:37.059877,2026-05-20,19:51:37,1,GOOD POSTURE,0.5504,27.8,4.8,6.9,5.6,session_20260520_195010
2026-05-20T19:51:45.631644,2026-05-20,19:51:45,1,GOOD POSTURE,0.5422,32.4,3.9,3.3,3.2,session_20260520_195010
2026-05-20T19:51:54.356819,2026-05-20,19:51:54,1,GOOD POSTURE,0.5149,32.2,5.3,3.8,6.8,session_20260520_195010
2026-05-20T19:52:03.015901,2026-05-20,19:52:03,1,GOOD POSTURE,0.5705,27.0,1.5,5.9,0.0,session_20260520_195010
2026-05-20T19:52:11.405622,2026-05-20,19:52:11,1,GOOD POSTURE,0.5339,27.4,4.1,7.9,7.6,session_20260520_195010
2026-05-20T19:52:19.787309,2026-05-20,19:52:19,1,GOOD POSTURE,0.535,27.4,5.0,8.5,6.7,session_20260520_195010
2026-05-20T19:52:33.883201,2026-05-20,19:52:33,1,GOOD POSTURE,0.5492,24.0,1.3,5.9,2.3,session_20260520_195010
2026-05-20T20:07:59.179282,2026-05-20,20:07:59,0,BAD POSTURE,0.9813,35.4,6.8,10.6,6.2,session_20260520_200746
2026-05-20T20:08:06.503014,2026-05-20,20:08:06,0,BAD POSTURE,0.6436,25.6,1.8,4.4,0.9,session_20260520_200746
2026-05-20T20:08:14.188302,2026-05-20,20:08:14,0,BAD POSTURE,0.6647,25.5,2.6,2.7,0.9,session_20260520_200746
2026-05-20T20:08:32.348704,2026-05-20,20:08:32,0,BAD POSTURE,0.9382,33.8,3.8,9.6,1.7,session_20260520_200746
2026-05-20T20:08:40.247153,2026-05-20,20:08:40,0,BAD POSTURE,0.7818,26.5,0.5,3.0,6.3,session_20260520_200746
2026-05-20T20:08:48.392413,2026-05-20,20:08:48,0,BAD POSTURE,0.8915,27.8,3.9,0.8,0.9,session_20260520_200746
2026-05-20T20:08:56.076591,2026-05-20,20:08:56,0,BAD POSTURE,0.9965,50.4,9.6,1.0,5.7,session_20260520_200746
2026-05-20T20:12:48.065810,2026-05-20,20:12:48,1,GOOD POSTURE,0.6611,24.5,4.4,7.1,6.9,session_20260520_201229
2026-05-20T20:12:55.482110,2026-05-20,20:12:55,1,GOOD POSTURE,0.7419,23.4,0.9,1.4,9.6,session_20260520_201229
2026-05-20T20:13:02.849843,2026-05-20,20:13:02,0,BAD POSTURE,0.7981,25.3,10.2,8.9,17.8,session_20260520_201229
2026-05-20T20:13:10.295910,2026-05-20,20:13:10,1,GOOD POSTURE,0.5364,29.6,3.2,4.1,6.6,session_20260520_201229
2026-05-20T20:15:08.190883,2026-05-20,20:15:08,1,GOOD POSTURE,0.6182,25.0,0.6,4.8,1.1,session_20260520_201454
2026-05-20T20:15:15.390532,2026-05-20,20:15:15,0,BAD POSTURE,0.6548,23.5,3.6,6.0,14.4,session_20260520_201454
2026-05-20T20:15:22.731924,2026-05-20,20:15:22,0,BAD POSTURE,0.9838,13.5,11.8,71.8,17.9,session_20260520_201454
2026-05-20T20:15:30.365971,2026-05-20,20:15:30,0,BAD POSTURE,0.6748,20.1,5.9,3.2,6.5,session_20260520_201454
2026-05-20T20:15:37.421595,2026-05-20,20:15:37,0,BAD POSTURE,0.9818,3.4,11.3,75.4,55.5,session_20260520_201454
2026-05-20T20:15:46.905224,2026-05-20,20:15:46,1,GOOD POSTURE,0.7746,22.4,0.2,2.1,1.0,session_20260520_201454
2026-05-20T20:15:56.531190,2026-05-20,20:15:56,1,GOOD POSTURE,0.6,26.0,6.0,5.9,3.4,session_20260520_201454
2026-05-20T20:16:05.578675,2026-05-20,20:16:05,1,GOOD POSTURE,0.6477,23.7,1.5,0.9,4.2,session_20260520_201454
2026-05-20T20:16:14.338817,2026-05-20,20:16:14,1,GOOD POSTURE,0.7026,26.1,0.7,4.5,1.2,session_20260520_201454
2026-05-20T20:16:23.972627,2026-05-20,20:16:23,1,GOOD POSTURE,0.5017,30.9,4.7,2.8,14.0,session_20260520_201454
2026-05-20T20:18:50.083055,2026-05-20,20:18:50,1,GOOD POSTURE,0.6242,26.7,3.8,3.4,0.7,session_20260520_201832
2026-05-20T20:19:00.276886,2026-05-20,20:19:00,1,GOOD POSTURE,0.5398,23.3,4.7,4.6,10.7,session_20260520_201832
2026-05-20T20:19:10.279643,2026-05-20,20:19:10,1,GOOD POSTURE,0.5964,27.5,2.0,1.0,5.7,session_20260520_201832
2026-05-20T20:22:21.010210,2026-05-20,20:22:21,0,BAD POSTURE,0.766,25.7,5.5,10.3,20.6,session_20260520_202200
2026-05-20T20:22:27.386265,2026-05-20,20:22:27,0,BAD POSTURE,0.7702,14.0,3.1,16.0,4.4,session_20260520_202217
2026-05-20T20:22:30.729388,2026-05-20,20:22:30,1,GOOD POSTURE,0.6228,26.7,4.1,4.8,3.0,session_20260520_202200
2026-05-20T20:22:37.439893,2026-05-20,20:22:37,1,GOOD POSTURE,0.6215,30.6,0.8,1.0,1.6,session_20260520_202217
2026-05-20T20:22:41.222524,2026-05-20,20:22:41,0,BAD POSTURE,0.6003,28.6,5.2,6.2,13.0,session_20260520_202200
2026-05-20T20:22:47.460767,2026-05-20,20:22:47,1,GOOD POSTURE,0.6263,22.4,0.3,0.5,6.3,session_20260520_202217
2026-05-20T20:22:51.321742,2026-05-20,20:22:51,0,BAD POSTURE,0.9293,32.4,6.7,9.8,11.4,session_20260520_202200
2026-05-20T20:22:57.624652,2026-05-20,20:22:57,1,GOOD POSTURE,0.6558,30.4,2.0,1.6,3.1,session_20260520_202217
2026-05-20T20:23:02.302781,2026-05-20,20:23:02,0,BAD POSTURE,0.9503,35.2,2.2,2.5,14.3,session_20260520_202200
2026-05-20T20:23:08.660354,2026-05-20,20:23:08,1,GOOD POSTURE,0.6128,27.3,4.2,2.7,1.2,session_20260520_202217
2026-05-20T20:23:13.441427,2026-05-20,20:23:13,1,GOOD POSTURE,0.6728,24.6,2.6,2.6,4.2,session_20260520_202200
2026-05-20T20:23:19.645353,2026-05-20,20:23:19,0,BAD POSTURE,0.9625,32.4,3.9,2.3,1.1,session_20260520_202217
2026-05-20T20:23:24.144850,2026-05-20,20:23:24,0,BAD POSTURE,0.5306,28.5,2.7,4.0,21.3,session_20260520_202200
2026-05-20T20:23:29.922549,2026-05-20,20:23:29,1,GOOD POSTURE,0.6235,27.8,5.1,3.1,2.1,session_20260520_202217
2026-05-20T20:23:34.417353,2026-05-20,20:23:34,1,GOOD POSTURE,0.613,29.6,2.8,1.1,2.3,session_20260520_202200
2026-05-20T20:23:38.144142,2026-05-20,20:23:38,0,BAD POSTURE,0.9116,26.9,2.2,18.2,13.8,session_20260520_202217
2026-05-20T20:23:41.242977,2026-05-20,20:23:41,0,BAD POSTURE,0.9469,27.0,7.6,21.1,24.5,session_20260520_202200
2026-05-20T20:23:47.795018,2026-05-20,20:23:47,0,BAD POSTURE,0.8829,22.5,9.1,44.8,5.8,session_20260520_202217
2026-05-20T20:23:52.859335,2026-05-20,20:23:52,0,BAD POSTURE,0.8508,22.5,6.7,12.0,7.9,session_20260520_202217
2026-05-20T20:23:56.540146,2026-05-20,20:23:56,0,BAD POSTURE,0.931,39.3,5.6,0.7,0.5,session_20260520_202200
2026-05-20T20:26:41.356559,2026-05-20,20:26:41,0,BAD POSTURE,0.952,18.4,4.2,17.0,16.4,session_20260520_202621
2026-05-20T20:26:48.734726,2026-05-20,20:26:48,0,BAD POSTURE,0.8746,31.5,11.8,3.0,18.9,session_20260520_202621
2026-05-20T20:26:55.786830,2026-05-20,20:26:55,0,BAD POSTURE,0.9645,17.5,8.7,19.7,34.0,session_20260520_202621
2026-05-20T20:27:02.714187,2026-05-20,20:27:02,0,BAD POSTURE,0.9017,10.5,13.7,11.2,4.1,session_20260520_202621
2026-05-20T20:27:09.571820,2026-05-20,20:27:09,0,BAD POSTURE,1.0,47.6,53.3,58.4,38.2,session_20260520_202621
2026-05-20T20:27:16.452572,2026-05-20,20:27:16,0,BAD POSTURE,0.7114,13.6,2.7,6.3,4.7,session_20260520_202621
2026-05-20T20:27:23.678012,2026-05-20,20:27:23,1,GOOD POSTURE,0.6057,22.1,3.5,0.8,3.5,session_20260520_202621
2026-05-20T20:27:30.682720,2026-05-20,20:27:30,0,BAD POSTURE,0.7605,24.5,7.1,7.5,4.6,session_20260520_202621
2026-05-20T20:27:37.573679,2026-05-20,20:27:37,0,BAD POSTURE,0.8981,24.9,9.3,18.4,16.4,session_20260520_202621
2026-05-20T20:27:45.060798,2026-05-20,20:27:45,0,BAD POSTURE,0.9739,35.0,8.7,21.0,12.2,session_20260520_202621
2026-05-20T20:27:52.592435,2026-05-20,20:27:52,0,BAD POSTURE,0.9465,34.6,7.7,15.1,5.1,session_20260520_202621
2026-05-20T20:28:00.518251,2026-05-20,20:28:00,0,BAD POSTURE,0.9509,34.1,7.8,16.2,5.7,session_20260520_202621
2026-05-20T20:28:07.975653,2026-05-20,20:28:07,0,BAD POSTURE,0.9396,20.8,8.4,25.1,12.5,session_20260520_202621
2026-05-20T20:28:15.643380,2026-05-20,20:28:15,0,BAD POSTURE,0.8211,13.0,4.7,42.6,1.2,session_20260520_202621
2026-05-20T20:28:22.639195,2026-05-20,20:28:22,1,GOOD POSTURE,0.5745,25.3,2.6,4.6,0.5,session_20260520_202621
2026-05-20T20:35:52.683665,2026-05-20,20:35:52,0,BAD POSTURE,0.5639,27.3,5.0,4.9,3.0,session_20260520_203536
2026-05-20T21:00:34.577779,2026-05-20,21:00:34,1,GOOD POSTURE,0.6033,25.6,3.7,2.0,5.6,session_20260520_210014
2026-05-20T21:00:49.184149,2026-05-20,21:00:49,1,GOOD POSTURE,0.6008,24.8,5.3,5.9,1.3,session_20260520_210014
2026-05-20T21:01:05.165598,2026-05-20,21:01:05,0,BAD POSTURE,0.5525,24.8,3.3,0.6,10.3,session_20260520_210014
2026-05-20T21:20:08.367110,2026-05-20,21:20:08,0,BAD POSTURE,0.5226,29.7,1.0,1.5,1.7,session_20260520_211948
2026-05-20T21:20:23.839520,2026-05-20,21:20:23,0,BAD POSTURE,0.5369,25.4,1.6,0.8,6.2,session_20260520_211948
2026-05-20T21:20:40.249904,2026-05-20,21:20:40,0,BAD POSTURE,0.53,26.6,0.2,0.8,3.1,session_20260520_211948
